C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,06:45:37,0000000307942207,P5MIN,0000000307942204
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 06:50:00","2019/05/16 06:50:00",0,3031054626.0740,0,0,0,169.804,0,212,,,,,0,0,0,0,"2019/05/16 06:45:26"
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V::S_NIL_SETB_SECP_2,10000,0,0,"2019/05/16 06:45:26",,"2019/02/11 00:00:00",1,-296.70183
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V::S_NIL_TBSE_1,788.24834,0,0,"2019/05/16 06:45:26",,"2019/02/04 00:00:00",1,-296.60475
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V::S_NIL_TBSE_2,10000,0,0,"2019/05/16 06:45:26",,"2019/02/04 00:00:00",1,-296.70183
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V::S_TBTX_MAXG,675.28756,0,0,"2019/05/16 06:45:26",,"2019/02/21 00:00:00",1,-297.38139
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V::S_TBTX_MAXG_2-DS,10000,0,0,"2019/05/16 06:45:26",,"2019/02/21 00:00:00",1,-296.44295
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V::S_TBTX_SETB,782.05541,0,0,"2019/05/16 06:45:26",,"2019/02/21 00:00:00",1,-295.98991
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V::S_TBTX_SETB_2-DS,10000,0,0,"2019/05/16 06:45:26",,"2019/02/21 00:00:00",1,-296.44295
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V::V_1900,1900,0,0,"2019/05/16 06:45:26",,"2018/08/24 00:00:00",1,375.34548
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V:SS_680_OSC_AUTO,10000,0,0,"2019/05/16 06:45:26",,"2016/06/30 00:00:00",1,-335.87311
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V:SS_790_1,10000,0,0,"2019/05/16 06:45:26",,"2016/08/16 00:00:00",1,-335.87311
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V:SS_790_OSC_AUTO,10790,0,0,"2019/05/16 06:45:26",,"2016/06/30 00:00:00",1,-335.87311
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V:SS_820_HY_TEST,820,0,0,"2019/05/16 06:45:26",,"2018/08/07 00:00:00",1,-335.87311
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V:SS_820_HY_TEST_DYN,820,0,0,"2019/05/16 06:45:26",,"2016/11/21 00:00:00",1,-335.87311
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V:SS_870_HY_TEST,870,0,0,"2019/05/16 06:45:26",,"2018/08/07 00:00:00",1,-335.87311
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V:SS_870_HY_TEST_DYN,870,0,0,"2019/05/16 06:45:26",,"2016/11/21 00:00:00",1,-335.87311
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V:SS_920,920,0,0,"2019/05/16 06:45:26",,"2018/08/07 00:00:00",1,-335.87311
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V:S_460_OSC_AUTO,10000,0,0,"2019/05/16 06:45:26",,"2016/06/30 00:00:00",1,-299.87311
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V:S_570_1,10000,0,0,"2019/05/16 06:45:26",,"2016/08/16 00:00:00",1,-299.87311
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V:S_570_OSC_AUTO,10570,0,0,"2019/05/16 06:45:26",,"2016/06/30 00:00:00",1,-299.87311
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V:S_600_HY_TEST,600,0,0,"2019/05/16 06:45:26",,"2018/08/07 00:00:00",1,-299.87311
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V:S_600_HY_TEST_DYN,600,0,0,"2019/05/16 06:45:26",,"2016/11/21 00:00:00",1,-299.87311
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V:S_650_HY_TEST,650,0,0,"2019/05/16 06:45:26",,"2018/08/07 00:00:00",1,-299.87311
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V:S_650_HY_TEST_DYN,650,0,0,"2019/05/16 06:45:26",,"2016/11/21 00:00:00",1,-299.87311
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V:S_700,700,0,0,"2019/05/16 06:45:26",,"2018/08/07 00:00:00",1,-299.87311
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V:T_NIL_BL_1,1077.82815,0,0,"2019/05/16 06:45:26",,"2013/08/21 00:00:00",1,-200
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V>>N-NIL_HA,1339.74472,0,0,"2019/05/16 06:45:26",,"2019/05/06 00:00:00",1,617.71591
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V>>N-NIL_HB,1398.88162,0,0,"2019/05/16 06:45:26",,"2019/05/06 00:00:00",1,651.87736
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V>>N-NIL_HG,1436.36042,0,0,"2019/05/16 06:45:26",,"2019/05/06 00:00:00",1,578.63474
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V>>N-NIL_HH,1840.4691,0,0,"2019/05/16 06:45:26",,"2019/05/06 00:00:00",1,714.64275
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V>>SML_NIL_5,643.02442,0,0,"2019/05/16 06:45:26",,"2019/05/06 00:00:00",1,-137.66149
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V>>SML_NIL_6,740.50554,0,0,"2019/05/16 06:45:26",,"2019/05/06 00:00:00",1,54.70906
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V>>SML_NIL_7A,10129.78924,0,0,"2019/05/16 06:45:26",,"2019/04/23 00:00:00",1,-40.90294
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V>>SML_NIL_7B,10163.9844,0,0,"2019/05/16 06:45:26",,"2019/05/06 00:00:00",1,-41.41846
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V>>SML_NIL_7C,10158.76063,0,0,"2019/05/16 06:45:26",,"2019/04/23 00:00:00",1,-41.43359
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V>>SML_NIL_8,344.58169,0,0,"2019/05/16 06:45:26",,"2019/05/06 00:00:00",1,-64.47825
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V>>SML_NIL_8_5M,344.58169,0,0,"2019/05/16 06:45:26",,"2019/05/06 00:00:00",1,-64.47825
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V>>SML_NSWRB_11,601.17952,0,0,"2019/05/16 06:45:26",,"2019/05/06 00:00:00",1,-108.52646
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V>>S_NIL_DVBG_DVBR,1273.96951,0,0,"2019/05/16 06:45:26",,"2019/05/14 00:00:00",1,196.87952
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V>>V_NIL1A_R,1250.88062,0,0,"2019/05/16 06:45:26",,"2019/05/06 00:00:00",1,-481.80114
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V>>V_NIL_1A,1996.9929,0,0,"2019/05/16 06:45:26",,"2019/05/06 00:00:00",1,432.64559
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V>>V_NIL_1B,2001.39032,0,0,"2019/05/16 06:45:26",,"2019/05/06 00:00:00",1,432.64672
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V>>V_NIL_2A_R,5090.58515,0,0,"2019/05/16 06:45:26",,"2019/05/06 00:00:00",1,2996.90686
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V>>V_NIL_2B_R,15090.58515,0,0,"2019/05/16 06:45:26",,"2019/05/06 00:00:00",1,2817.12886
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V>>V_NIL_3,2246.71899,0,0,"2019/05/16 06:45:26",,"2019/05/06 00:00:00",1,481.76828
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V>>V_NIL_4A,1256.44174,0,0,"2019/05/16 06:45:26",,"2019/05/06 00:00:00",1,-59.40695
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V>>V_NIL_4B,1165.32113,0,0,"2019/05/16 06:45:26",,"2019/05/06 00:00:00",1,-59.43942
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V>>V_NIL_4C,787.87469,0,0,"2019/05/16 06:45:26",,"2019/05/06 00:00:00",1,-59.36898
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V>>V_NIL_5,918.43005,0,0,"2019/05/16 06:45:26",,"2019/05/06 00:00:00",1,64.35382
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V>>V_NIL_6,401.83114,0,0,"2019/05/16 06:45:26",,"2019/05/06 00:00:00",1,-55.9022
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V>>V_NIL_6A_R,6585.49311,0,0,"2019/05/16 06:45:26",,"2019/05/06 00:00:00",1,3953.96012
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V>>V_NIL_6B_R,16585.49311,0,0,"2019/05/16 06:45:26",,"2019/05/06 00:00:00",1,3657.71212
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V>SML_NSWRB_10,490.94215,0,0,"2019/05/16 06:45:26",,"2019/05/06 00:00:00",1,-97.4543
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V>SML_NSWRB_9,329.74593,0,0,"2019/05/16 06:45:26",,"2019/05/06 00:00:00",1,-88.13946
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V>S_NIL_HYSE,742,0,0,"2019/05/16 06:45:26",,"2015/07/02 00:00:00",1,-299.87311
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V>S_NIL_SETX_SETX,123.54508,0,0,"2019/05/16 06:45:26",,"2019/03/14 00:00:00",2,-3.236
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V>V_NIL_13,482.37051,0,0,"2019/05/16 06:45:26",,"2019/01/11 00:00:00",1,0.31811
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V>V_NIL_14,327.63639,0,0,"2019/05/16 06:45:26",,"2019/01/11 00:00:00",1,0.31813
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V>V_NIL_16,10295.32439,0,0,"2019/05/16 06:45:26",,"2019/01/11 00:00:00",1,0.31813
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V>V_NIL_17,10139.42,0,0,"2019/05/16 06:45:26",,"2019/02/28 00:00:00",1,0
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V>V_NIL_6,648.88591,0,0,"2019/05/16 06:45:26",,"2019/04/23 00:00:00",1,11.77548
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V>V_NIL_7,928.63887,0,0,"2019/05/16 06:45:26",,"2019/01/29 00:00:00",1,152
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V>V_NIL_9,571.99795,0,0,"2019/05/16 06:45:26",,"2019/03/05 00:00:00",1,10.285
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V>V_NIL_RADIAL_10,12349.39259,0,0,"2019/05/16 06:45:26",,"2019/05/06 00:00:00",1,1456
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V>V_NIL_RADIAL_11,2157.3029,0,0,"2019/05/16 06:45:26",,"2019/01/11 00:00:00",1,1076
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",VSML_220,220,0,0,"2019/05/16 06:45:26",,"2012/07/04 00:00:00",1,-36
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",VSML_ROC_80,44,0,0,"2019/05/16 06:45:26",,"2016/08/23 00:00:00",1,-36
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",VSML_VFRB_OFF,240,0,0,"2019/05/16 06:45:26",,"2013/08/21 00:00:00",1,-36
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",VTBL_ROC,18,0,0,"2019/05/16 06:45:26",,"2014/01/15 00:00:00",1,-200
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V^SML_NIL_3,169.9464,0,0,"2019/05/16 06:45:26",,"2017/04/18 00:00:00",1,-36
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V^SML_NSWRB_2,201.85911,0,0,"2019/05/16 06:45:26",,"2018/08/06 00:00:00",1,-36
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V^S_HYCP,643.15329,0,0,"2019/05/16 06:45:26",,"2016/07/25 00:00:00",1,-299.87311
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V^^N_NIL_1,844.82214,0,0,"2019/05/16 06:45:26",,"2019/05/15 00:00:00",1,194.72809
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V^^S_NIL_MAXG_1,653.03627,0,0,"2019/05/16 06:45:26",,"2019/02/05 00:00:00",1,-297.31667
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V^^S_NIL_MAXG_2,10000,0,0,"2019/05/16 06:45:26",,"2019/02/05 00:00:00",1,-296.86363
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V^^S_NIL_MAXG_3,10000,0,0,"2019/05/16 06:45:26",,"2019/02/05 00:00:00",1,-297.12251
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V^^S_NIL_MAXG_SECP_1,10000,0,0,"2019/05/16 06:45:26",,"2019/02/11 00:00:00",1,-297.44611
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V^^S_NIL_MAXG_SECP_2,10000,0,0,"2019/05/16 06:45:26",,"2019/02/11 00:00:00",1,-296.86363
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V^^S_NIL_SETB_SECP_1,10000,0,0,"2019/05/16 06:45:26",,"2019/02/11 00:00:00",1,-296.89599
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V^^S_NIL_SETB_SECP_2,10000,0,0,"2019/05/16 06:45:26",,"2019/02/11 00:00:00",1,-296.73419
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V^^S_NIL_TBSE_1,797.43878,0,0,"2019/05/16 06:45:26",,"2019/02/04 00:00:00",1,-296.89599
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V^^S_NIL_TBSE_2,10000,0,0,"2019/05/16 06:45:26",,"2019/02/04 00:00:00",1,-296.73419
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V^^S_TBTX_MAXG,645.67899,0,0,"2019/05/16 06:45:26",,"2019/02/21 00:00:00",1,-297.18723
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V^^S_TBTX_MAXG_2-DS,10000,0,0,"2019/05/16 06:45:26",,"2019/02/21 00:00:00",1,-296.50767
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V^^S_TBTX_SETB,802.33862,0,0,"2019/05/16 06:45:26",,"2019/02/21 00:00:00",1,-296.66947
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V^^S_TBTX_SETB_2-DS,10000,0,0,"2019/05/16 06:45:26",,"2019/02/21 00:00:00",1,-296.47531
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V_GANWR_SF_BAT_50,50.001,0,0,"2019/05/16 06:45:26",,"2019/01/24 00:00:00",1,11.21676
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V_S_NIL_ROCOF,1273.80002,0,0,"2019/05/16 06:45:26",,"2019/01/03 00:00:00",1,-299.87311
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V_T_NIL_BL1,478,0,0,"2019/05/16 06:45:26",,"2014/11/11 00:00:00",1,-200
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",V_T_NIL_FCSPS,441.80103,0,0,"2019/05/16 06:45:26",,"2016/12/20 00:00:00",1,-200
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:25:00",#R018828_001_RAMP_F,6489.39947,0,0,"2019/05/16 06:45:26",,"2019/05/15 00:00:00",1,4088.96687
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:25:00",#R018828_001_RAMP_V,6489.39947,0,0,"2019/05/16 06:45:26",,"2019/05/15 00:00:00",1,4088.96687
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:25:00",#R018828_002_RAMP_F,16489.39947,0,0,"2019/05/16 06:45:26",,"2019/05/15 00:00:00",1,3850.21287
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:25:00",#R018828_002_RAMP_V,16489.39947,0,0,"2019/05/16 06:45:26",,"2019/05/15 00:00:00",1,3850.21287
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:25:00",#R018828_003_RAMP_F,3268.15896,0,0,"2019/05/16 06:45:26",,"2019/05/15 00:00:00",1,679.63618
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:25:00",#R018828_003_RAMP_V,3268.15896,0,0,"2019/05/16 06:45:26",,"2019/05/15 00:00:00",1,679.63618
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:25:00",#R018828_004_RAMP_F,13268.15896,0,0,"2019/05/16 06:45:26",,"2019/05/15 00:00:00",1,576.69418
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:25:00",#R018828_004_RAMP_V,13268.15896,0,0,"2019/05/16 06:45:26",,"2019/05/15 00:00:00",1,576.69418
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:25:00",#R018834_001_RAMP_F,0.001,-44.78951,0,"2019/05/16 06:45:26",,"2019/05/16 00:00:00",1,0.001
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:25:00",#R018834_001_RAMP_V,0.001,-105.89056,0,"2019/05/16 06:45:26",,"2019/05/16 00:00:00",1,0.001
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:25:00",#R018836_001_RAMP_F,95,0,0,"2019/05/16 06:45:26",,"2019/05/16 00:00:00",1,-65
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:25:00",#R018836_001_RAMP_V,95,0,0,"2019/05/16 06:45:26",,"2019/05/16 00:00:00",1,-65
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:25:00",#R018836_002_RAMP_F,142,0,0,"2019/05/16 06:45:26",,"2019/05/16 00:00:00",1,65
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:25:00",#R018836_002_RAMP_V,142,0,0,"2019/05/16 06:45:26",,"2019/05/16 00:00:00",1,65
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:25:00",DATASNAP,10093.291,0,0,"2019/05/16 06:45:26",,"2018/04/13 00:00:00",1,-65
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:25:00",DATASNAP_DFS_LS,10055.9083,0,0,"2019/05/16 06:45:26",,"2018/04/13 00:00:00",1,-65
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:25:00",DATASNAP_DFS_NCAN,10511.43121,0,0,"2019/05/16 06:45:26",,"2013/08/21 00:00:00",1,-65
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:25:00",DATASNAP_DFS_NCWEST,10577.77771,0,0,"2019/05/16 06:45:26",,"2013/08/21 00:00:00",1,-65
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:25:00",DATASNAP_DFS_NNTH,10602.32428,0,0,"2019/05/16 06:45:26",,"2013/08/21 00:00:00",1,-65
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:25:00",DATASNAP_DFS_NSYD,13605.06519,0,0,"2019/05/16 06:45:26",,"2013/08/21 00:00:00",1,-65
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:25:00",DATASNAP_DFS_NTE,10017.1,0,0,"2019/05/16 06:45:26",,"2018/04/13 00:00:00",1,-65
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:25:00",DATASNAP_DFS_QCEN,10790.82141,0,0,"2019/05/16 06:45:26",,"2013/08/21 00:00:00",1,-65
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:25:00",DATASNAP_DFS_QCIND,10856.28381,0,0,"2019/05/16 06:45:26",,"2013/08/21 00:00:00",1,-65
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:25:00",DATASNAP_DFS_QFNQ,10197.95538,0,0,"2019/05/16 06:45:26",,"2013/08/21 00:00:00",1,-65
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:25:00",DATASNAP_DFS_QNTH,10589.6214,0,0,"2019/05/16 06:45:26",,"2013/08/21 00:00:00",1,-65
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:25:00",DATASNAP_DFS_QSTHE,12066.3374,0,0,"2019/05/16 06:45:26",,"2013/08/21 00:00:00",1,-65
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:25:00",DATASNAP_DFS_QSTHW,11883.16065,0,0,"2019/05/16 06:45:26",,"2013/08/21 00:00:00",1,-65
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:25:00",DATASNAP_DFS_Q_BCCP,10827.31201,0,0,"2019/05/16 06:45:26",,"2015/12/16 00:00:00",1,-65
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:25:00",DATASNAP_DFS_Q_BCRG,10878.5849,0,0,"2019/05/16 06:45:26",,"2015/12/16 00:00:00",1,-65
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:25:00",DATASNAP_DFS_Q_CLST,10863.41211,0,0,"2019/05/16 06:45:26",,"2013/08/21 00:00:00",1,-65
